Station,District,Tehsil,Block,Latitude,Longitude,n_2026_months,n_2026_records,first_2026,last_record,full26
"Primary School, Mawai",MAHOBA,-,-,25.14414,79.851803,7,762,2026-01-01 00:00:00,2026-07-20 06:00:00,False
"Primary School, Medpur",MEERUT,-,-,28.96845,77.791596,7,788,2026-01-01 12:00:00,2026-07-23 12:00:00,False
"Primary School, Mindkali",MUZAFFARNAGAR,-,-,29.23531,77.447043,7,785,2026-01-01 02:53:00,2026-07-23 14:53:00,False
"Primary School, Mithabel",GORAKHPUR,-,-,26.554835,83.588628,9,848,2026-01-01 18:00:00,2026-09-05 12:00:00,True
"Primary School, Motiyari, Mahuaa, Banda_1",BANDA,-,-,25.190927,80.504354,9,842,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Mudhari",MAHOBA,-,-,25.267263,79.62425,7,782,2026-01-01 05:48:00,2026-07-23 11:48:00,False
"Primary School, Nagwa",MUZAFFARNAGAR,-,-,29.2025992,77.499328,5,547,2026-01-01 00:00:00,2026-05-27 12:00:00,False
"Primary School, Nahdaora",MAHOBA,-,-,25.40632,80.074332,5,535,2026-01-01 00:00:00,2026-05-21 00:00:00,False
"Primary School, Narokhar",SONBHADRA,-,-,24.6313441,83.1693236,9,802,2026-01-01 18:00:00,2026-09-05 12:00:00,True
"Primary School, Narouiya Daamar",SONBHADRA,-,-,24.3269571,83.370573,9,821,2026-01-01 00:00:00,2026-09-05 12:00:00,True
"Primary School, Nibi",BANDA,-,-,25.14754,80.54797,7,787,2026-01-01 03:01:00,2026-07-23 15:01:00,False
"Primary School, Nota",JHANSI,Jhansi,-,25.472743,78.951012,9,854,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Pachanehi",BANDA,-,-,25.562308,80.426302,7,786,2026-01-01 03:36:00,2026-07-23 15:36:00,False
"Primary School, Pachar",JHANSI,Jhansi,-,25.557226,78.746914,9,839,2026-01-01 06:00:00,2026-09-05 18:00:00,True
"Primary School, Padra",JHANSI,Jhansi,-,25.181223,78.887911,8,621,2026-01-01 00:00:00,2026-08-22 12:00:00,True
"Primary School, Pagnara",BANDA,-,-,25.207717,80.462429,7,775,2026-01-01 00:00:00,2026-07-23 12:00:00,False
"Primary School, Pahra",MAHOBA,-,-,25.361424,80.072414,7,769,2026-01-01 00:00:00,2026-07-23 12:00:00,False
"Primary School, Pakarhut",SONBHADRA,-,-,24.7199225,83.2871358,9,801,2026-01-01 00:00:00,2026-09-05 12:00:00,True
"Primary School, Pali",MEERUT,-,-,29.121439,77.98385,9,900,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Paraon",LALITPUR,-,-,24.937571,78.577925,9,824,2026-01-01 00:00:00,2026-09-01 00:00:00,True
"Primary School, Pashu palan Vibhag Masuri",MEERUT,-,-,29.069387,77.824426,8,917,2026-01-01 00:00:00,2026-08-29 00:00:00,True
"Primary School, Purakalan, Talbehat, Lalitpur_1",LALITPUR,-,-,25.05684,78.612092,9,823,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, R.K.Inter college",BAGHPAT,-,-,29.148995,77.168007,9,845,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Radhana",MEERUT,-,-,28.909146,77.941918,9,861,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Raipura Khurd",MAHOBA,-,-,25.390439,79.895704,7,791,2026-01-01 03:59:00,2026-07-23 09:59:00,False
"Primary School, Ratauli",MAHOBA,-,-,25.311774,79.989544,7,790,2026-01-01 00:00:00,2026-07-23 12:00:00,False
"Primary School, Rehutan",BANDA,Banda,-,25.710113,80.379614,5,556,2026-01-01 00:00:00,2026-05-27 06:00:00,False
"Primary School, Safpuram Chandpur",MEERUT,-,-,29.131818,77.986433,9,852,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Saina",HAMIRPUR,-,-,25.624833,79.539118,8,784,2026-01-01 00:00:00,2026-08-16 00:00:00,True
"Primary School, Salarpur Jalalpur",MEERUT,-,-,29.010694,77.78043,9,795,2026-01-02 12:00:00,2026-09-04 12:00:00,True
"Primary School, Salhepur",FATEHPUR,-,-,25.968726,80.375526,9,888,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Sangholi taga",BAGHPAT,-,-,28.83171,78.380654,9,805,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Sanori",LALITPUR,-,-,25.044874,78.510011,9,854,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Sarwa",JHANSI,Jhansi,-,25.305553,78.436288,9,839,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Satarwans",LALITPUR,-,-,24.59365,78.499464,3,317,2026-01-01 00:00:00,2026-03-22 12:00:00,False
"Primary School, Shambhupur Lauri",CHITRAKOOT,Chitrakoot,-,25.206538,81.236027,7,789,2026-01-01 00:00:00,2026-07-23 12:00:00,False
"Primary School, Shekhar",JHANSI,Jhansi,-,25.182275,78.497391,8,855,2026-01-01 00:00:00,2026-08-29 00:00:00,True
"Primary School, Shivpur",MIRZAPUR,-,-,25.074478,82.867906,9,794,2026-01-01 18:00:00,2026-09-05 12:00:00,True
"Primary School, Silana",BAGHPAT,-,-,29.192123,77.220546,9,904,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Sindhan Kalan",BANDA,-,-,25.776833,80.444739,8,671,2026-01-01 06:00:00,2026-09-05 18:00:00,True
"Primary School, Sirasi",SONBHADRA,-,-,24.6577646,83.2965612,9,805,2026-01-01 00:00:00,2026-09-05 12:00:00,True
"Primary School, Sirjam",DEORIA,Deoria,-,26.51297467,83.7784338,9,831,2026-01-01 00:00:00,2026-09-05 12:00:00,True
"Primary School, Sultanpur_1",MUZAFFARNAGAR,-,-,29.323405,77.506124,8,790,2026-01-01 03:03:00,2026-09-04 15:03:00,True
"Primary School, Surikalan",LALITPUR,-,-,24.770929,78.684209,9,860,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Taprayian",JHANSI,Jhansi,-,25.22951,78.461933,0,0,,2025-09-07 00:00:00,False
"Primary School, Tewalagarhi",BAGHPAT,-,-,29.202959,77.454399,9,846,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Tikaria Jamunihai",CHITRAKOOT,-,-,25.019393,80.892272,7,785,2026-01-01 00:00:00,2026-07-23 12:00:00,False
"Primary School, Tilaura",SIDDHARTHNAGAR,-,-,27.1813917,82.87247,9,826,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Udaipur",BANDA,-,-,25.277153,80.670421,7,784,2026-01-01 12:00:00,2026-07-23 12:00:00,False
"Primary School, Vansha Gram Panchayt",LALITPUR,-,-,24.627583,78.357904,9,874,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Vijaypura",LALITPUR,-,-,24.565236,78.447389,9,777,2026-01-01 00:00:00,2026-09-01 00:00:00,True
"Primary School/ Composite, Alampur",SAHARANPUR,Saharanpur,-,29.77928,77.219398,9,827,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School/ Composite, Bahedha",MUZAFFARNAGAR,-,-,29.40595,77.943561,9,757,2026-01-25 18:00:00,2026-09-05 18:00:00,False
"Primary School/ Composite, Bhojpur Taga",SAHARANPUR,Saharanpur,-,30.07703,77.541013,8,741,2026-01-01 00:00:00,2026-08-24 17:00:00,True
"Primary School/ Composite, Chaappar",SAHARANPUR,Saharanpur,-,29.871599,77.285221,9,809,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School/ Composite, Chittora",MUZAFFARNAGAR,-,-,29.357824,77.81001,9,921,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School/ Composite, Dadheru Kaian",MUZAFFARNAGAR,-,-,29.490602,77.619424,9,832,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School/ Composite, Dariyapur",MUZAFFARNAGAR,-,-,29.403005,77.965121,3,323,2026-01-01 00:00:00,2026-03-25 12:00:00,False
"Primary School/ Composite, Dholla Majra",SAHARANPUR,Saharanpur,-,29.884476,77.266198,9,823,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School/ Composite, Fakreda",SAHARANPUR,Saharanpur,-,29.893904,77.728096,8,845,2026-01-02 15:57:00,2026-08-25 14:24:00,True
"Primary School/ Composite, Ghatampur",SAHARANPUR,Saharanpur,-,29.854358,77.292772,7,658,2026-01-01 00:00:00,2026-07-21 18:00:00,False
"Primary School/ Composite, Ghumawati",MUZAFFARNAGAR,-,-,29.578258,77.855488,9,931,2026-01-01 00:00:00,2026-09-04 13:32:00,True
"Primary School/ Composite, Haibatpur",MUZAFFARNAGAR,-,-,29.51064,77.605369,9,872,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School/ Composite, Harsauli",MUZAFFARNAGAR,-,-,29.398522,77.600445,9,854,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School/ Composite, Jaula Dindauli",SAHARANPUR,Saharanpur,-,29.853954,77.659518,9,875,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School/ Composite, Jeevna",MUZAFFARNAGAR,-,-,29.2929,77.666319,9,821,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School/ Composite, Jhabiran",SAHARANPUR,Saharanpur,-,29.966511,77.400802,9,945,2026-01-01 00:00:00,2026-09-04 00:00:00,True
"Primary School/ Composite, Jukhedi",SAHARANPUR,Saharanpur,-,29.802393,77.308486,9,906,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School/ Composite, Katla Naveen",SAHARANPUR,Saharanpur,-,30.044453,77.49411,9,769,2026-01-01 06:00:00,2026-09-05 18:00:00,True
"Primary School/ Composite, Landhoura Junardar",SAHARANPUR,Saharanpur,-,29.974588,77.57002,8,881,2026-01-01 00:00:00,2026-08-31 18:03:00,True
"Primary School/ Composite, Mandawali Khadar",MUZAFFARNAGAR,-,-,29.270732,77.58438,9,846,2026-01-02 12:00:00,2026-09-05 18:00:00,True
"Primary School/ Composite, Manganpur",MUZAFFARNAGAR,-,-,29.544295,77.485792,9,924,2026-01-01 00:00:00,2026-09-03 17:08:00,True
"Primary School/ Composite, Manoharpur",SAHARANPUR,Saharanpur,-,30.019681,77.502639,9,811,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School/ Composite, Manpur Qadeem",SAHARANPUR,Saharanpur,-,29.75828,77.144628,9,929,2026-01-01 00:00:00,2026-09-02 12:00:00,True
"Primary School/ Composite, Mehmoodpur",SAHARANPUR,Saharanpur,-,29.81469,77.737876,9,758,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School/ Composite, Mundi Kheri",SAHARANPUR,Saharanpur,-,29.817502,77.485792,9,785,2026-01-01 00:00:00,2026-09-01 15:59:00,True
"Primary School/ Composite, Nagla Rajput",SAHARANPUR,Saharanpur,-,29.81232,77.194552,9,849,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School/ Composite, Nandhera Khurd",SAHARANPUR,Saharanpur,-,29.637284,77.56033,9,806,2026-01-02 06:00:00,2026-09-03 15:33:00,True
"Primary School/ Composite, Nasrullahgarh",SAHARANPUR,Saharanpur,-,29.935848,77.253626,9,842,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School/ Composite, Nunabadi",SAHARANPUR,Saharanpur,-,29.71187,77.572868,9,813,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School/ Composite, Pawti",MUZAFFARNAGAR,-,-,29.592243,77.633976,9,799,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School/ Composite, Peepalhera",MUZAFFARNAGAR,-,-,29.528774,77.480056,9,892,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School/ Composite, Rasulpur",MUZAFFARNAGAR,-,-,29.53586,77.635988,9,840,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School/ Composite, Sidki",SAHARANPUR,Saharanpur,-,29.877706,77.63111,9,845,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School/ Composite, Simbhalki",MUZAFFARNAGAR,-,-,29.598879,77.725107,3,333,2026-01-01 00:00:00,2026-03-25 12:00:00,False
"Primary School/ Composite, Tandheda",MUZAFFARNAGAR,-,-,29.372459,77.931921,9,838,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary Shool, Karahara Khurd",MAHOBA,-,-,25.47637,79.594223,7,787,2026-01-01 05:04:00,2026-07-23 11:04:00,False
"Primay School, Bhasana",MUZAFFARNAGAR,-,-,29.299256,77.498168,7,774,2026-01-01 00:00:00,2026-07-23 12:00:00,False
"Primay School, Kurthal",MUZAFFARNAGAR,-,-,29.230577,77.483987,5,540,2026-01-01 00:00:00,2026-05-27 18:00:00,False
"Primay School, Kutubpur",MUZAFFARNAGAR,-,-,29.232753,77.514917,0,0,,2025-08-17 18:00:00,False
Prmary School Rajpura,VARANASI,-,-,25.256981,82.774457,9,912,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Pukari,BANDA,-,-,25.12519,80.41928,7,560,2026-02-01 00:00:00,2026-09-05 18:00:00,False
Punchayat Bhawan Bhaluwani,DEORIA,-,-,26.371332,83.761583,9,908,2026-01-01 00:00:00,2026-09-04 18:00:00,True
Punchayat Bhawan Vijaypur,MIRZAPUR,-,-,25.133254,82.39177,9,904,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Purv Madh Vidhyalaya, Doomradeeh",SONBHADRA,-,-,24.1967011,83.2116726,9,817,2026-01-01 00:00:00,2026-09-05 12:00:00,True
"Purv Madh Vidhyalaya, Shivpur",SONBHADRA,-,-,24.7140575,83.2296165,9,817,2026-01-01 00:00:00,2026-09-05 12:00:00,True
"Purv Madhyamik Vidhyalaya, Basetkheri",BAGHPAT,-,-,28.941112,77.312145,6,458,2026-01-01 00:00:00,2026-09-05 00:00:00,False
"Purv Madhyamik Vidhyalaya, Doriya",SONBHADRA,-,-,24.7278197,83.3711203,9,813,2026-01-01 00:00:00,2026-09-05 12:00:00,True
"Purv Madhyamik Vidhyalaya, Fattupur",SANT RAVIDAS NAGAR,-,-,25.4040161,82.5393989,9,817,2026-01-01 00:00:00,2026-09-05 12:00:00,True
"Purv Madhyamik Vidhyalaya, Gauripur Habibpur",BAGHPAT,-,-,28.947748,77.307024,0,0,,2025-08-02 06:00:00,False
"Purv Madhyamik Vidhyalaya, Hisawada",BAGHPAT,-,-,28.973586,77.36285,7,788,2026-01-01 18:00:00,2026-07-23 12:00:00,False
"Purv Madhyamik Vidhyalaya, Khattla Prhaladpur",BAGHPAT,-,-,28.916403,77.332221,7,779,2026-01-01 00:00:00,2026-07-23 12:00:00,False
"Purv Madhyamik Vidhyalaya, Mahooli",SONBHADRA,-,-,24.2319299,83.2964576,9,794,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Purv Madhyamik Vidhyalaya, Sankalpoothi",BAGHPAT,-,-,28.933905,77.35243,7,783,2026-01-01 00:00:00,2026-07-23 06:00:00,False
"Purv Madhyamik Vidhyalaya, Tilpani",BAGHPAT,-,-,29.015518,77.396231,7,763,2026-01-01 00:00:00,2026-07-23 12:00:00,False
"Purv Madhyamik Vidyalaya, Mujehra",MIRZAPUR,-,-,25.2190414,82.5386282,9,813,2026-01-01 00:00:00,2026-09-05 12:00:00,True
"Purv Madhyamik Vidyalaya, Ranibari",MIRZAPUR,-,-,25.1397805,82.5265216,9,793,2026-01-01 00:00:00,2026-09-05 12:00:00,True
"Purv Madhyamik Vidyalaya,Bharpura",MIRZAPUR,-,-,25.081998,82.702502,9,797,2026-01-01 00:00:00,2026-09-05 12:00:00,True
Purva Madhyamik Vidhyalaya Achausa,JHANSI,-,-,25.635476,79.043694,9,892,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Purva Madhyamik Vidhyalaya Baroda Dang,LALITPUR,-,-,24.949716,78.538933,9,894,2026-01-02 00:00:00,2026-09-05 18:00:00,True
Purva Madhyamik Vidhyalaya Beera,HAMIRPUR,-,-,25.730799,79.583422,1,12,2026-08-12 00:00:00,2026-08-15 18:00:00,False
Purva Madhyamik Vidhyalaya Bhitaura,JHANSI,-,-,25.336319,78.938194,9,904,2026-01-02 00:00:00,2026-09-05 18:00:00,True
Purva Madhyamik Vidhyalaya Chelra,JHANSI,-,-,25.649328,78.947032,1,12,2026-08-12 00:00:00,2026-08-15 18:00:00,False
Purva Madhyamik Vidhyalaya Dohra,BAREILLY,-,-,28.377602,79.465786,2,22,2026-05-15 10:00:00,2026-08-15 18:00:00,False
Purva Madhyamik Vidhyalaya Jamuniya,LALITPUR,-,-,24.525137,78.31922,7,504,2026-01-02 00:00:00,2026-08-15 18:00:00,False
Purva Madhyamik Vidhyalaya Ladwari,LALITPUR,-,-,24.907563,78.610635,9,906,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Purva Madhyamik Vidhyalaya Piphara,ETAH,-,-,27.494227,78.519052,9,901,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Purva Madhyamik Vidhyalaya Sihari,JALAUN,-,-,26.249551,79.217094,9,920,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Purva Madhyamik Vidhyalaya, Baikunthpur",DEORIA,-,-,26.55517,83.806942,4,244,2026-01-01 00:00:00,2026-08-15 18:00:00,False
"Purva Madhyamik Vidhyalaya, Barora",JHANSI,-,-,25.156221,78.460525,7,773,2026-01-01 00:00:00,2026-07-19 00:00:00,False
"Purva Madhyamik Vidhyalaya, Chackwara",AZAMGARH,-,-,25.923232,83.163587,9,902,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Purva Madhyamik Vidhyalaya, Chandapur",VARANASI,-,-,25.410499,82.987667,9,912,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Purva Madhyamik Vidhyalaya, Kazampur",GHAZIABAD,-,-,28.799482,77.549222,1,12,2026-08-12 00:00:00,2026-08-15 18:00:00,False
"Purva Madhyamik Vidhyalaya, Lodhipura",HAMIRPUR,-,-,25.863124,79.706295,7,772,2026-01-01 00:00:00,2026-07-22 18:00:00,False
"Purva Madhyamik Vidhyalaya, Motiyari",CHITRAKOOT,-,-,25.19088,80.504498,3,265,2026-01-01 00:00:00,2026-03-14 00:00:00,False
"Purva Madhyamik Vidhyalaya, Palara",BANDA,Banda,-,25.698238,80.465182,7,787,2026-01-01 00:00:00,2026-07-23 12:00:00,False
Purva Madhyamik Vidyalaya Chalakpur,SAHARANPUR,-,-,30.048452,77.454106,9,920,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Pv. Compiergang,GORAKHPUR,Gorakhpur,-,27.025,83.281944,9,814,2026-01-01 00:00:00,2026-09-05 12:00:00,True
R.R.C. Center Aata,JALAUN,-,-,26.046656,79.601251,9,892,2026-01-01 00:00:00,2026-09-05 18:00:00,True
RASULPUR BARGAON RAJKIYA UCHTTAR PRATHAMIK VIDYALAYA,KAUSHAMBI,-,-,25.370944,81.419864,9,834,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Rajapur Sikraur,AZAMGARH,Azamgarh,-,26.0,82.939167,9,811,2026-01-01 00:00:00,2026-09-05 12:00:00,True
Rajkia Balika Inter College Kamasin,BANDA,-,-,25.522948,80.911552,8,778,2026-01-01 00:00:00,2026-08-22 00:00:00,True
Rajkia High School Pakhrauli,BANDA,-,-,25.566353,80.783332,8,832,2026-01-01 00:00:00,2026-08-17 18:00:00,True
Rajkiy Goverment Polytechnic Deoria,DEORIA,Deoria,-,26.53396,83.759349,3,136,2026-01-01 00:00:00,2026-08-15 18:00:00,False
"Rajkiya Balika Sector 9, Vijay Nagar, Shallow",GHAZIABAD,-,-,28.64638889,77.42555556,5,565,2026-01-01 00:00:00,2026-05-29 00:00:00,False
"Rajkiya Balika Sector 9, Vijay Nagar-Razapur-Medium",GHAZIABAD,-,-,28.64638889,77.42555556,5,569,2026-01-01 00:00:00,2026-05-30 00:00:00,False
"Rajkiya High School, Atali",MUZAFFARNAGAR,-,-,29.212539,77.516103,8,781,2026-01-01 11:38:00,2026-09-04 11:38:00,True
"Rajkiya I.C. Maldahiya, Medium",VARANASI,-,-,25.322195,82.993275,5,561,2026-01-01 00:00:00,2026-05-30 12:00:00,False
"Rajkiya I.C. Maldahiya, Shallow",VARANASI,-,-,25.322195,82.993275,5,565,2026-01-01 00:00:00,2026-05-30 12:00:00,False
"Rajkiya Inter college, Pailani",BANDA,Banda,-,25.759707,80.425327,7,787,2026-01-01 00:00:00,2026-07-23 12:00:00,False
Rajkiya Snatakottar Mahavidhyalaya-Fatehabad-Medium,AGRA,-,-,27.035,78.28722222,1,52,2026-01-01 00:00:00,2026-01-13 12:48:00,False
Rajkiya Snatakottar Mahavidhyalaya-Fatehabad-Shallow,AGRA,-,-,27.035,78.28722222,5,561,2026-01-01 00:00:00,2026-05-30 00:00:00,False
Ramchhitoni Sahawar (UP-011),Kansiram Nagar,Kasganj,-,27.75305556,78.90722222,9,919,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Ramnagar (UP-072),BAREILLY,Bareilly,-,28.36944444,79.11944444,5,558,2026-01-01 00:00:00,2026-05-30 06:00:00,False
Ranipur_2,CHITRAKOOT,-,-,25.19449505,80.82972965,8,660,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Rasin_2,CHITRAKOOT,-,-,25.185,80.705,8,681,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Roadways Bus Stand, Robertsganj",SONBHADRA,-,-,24.6867241,83.0642055,9,801,2026-01-01 00:00:00,2026-09-05 12:00:00,True
Rohari,HAMIRPUR,-,-,25.750852,80.057661,8,625,2026-01-02 18:00:00,2026-09-05 18:00:00,True
Rora_2,JHANSI,-,-,25.29411832,79.21271029,7,611,2026-01-01 00:00:00,2026-09-05 18:00:00,False
Ruri Para,HAMIRPUR,-,-,25.236905,79.906734,3,257,2026-02-01 00:00:00,2026-04-18 00:00:00,False
SARAHARI PRATHMIK VIDYALAYA,GORAKHPUR,-,-,26.92272,83.349066,9,822,2026-01-01 00:00:00,2026-09-05 12:00:00,True
SWASTH KENDR PIPIGANJ,GORAKHPUR,-,-,26.928612,83.294821,9,813,2026-01-01 00:00:00,2026-09-05 12:00:00,True
Sahabpur Mujehra (UP-147),MIRZAPUR,Mirzapur,-,25.178724,82.552154,1,65,2026-01-01 00:00:00,2026-01-18 06:00:00,False
Saharanpur City (UP-167),SAHARANPUR,Saharanpur,-,29.875118,77.55156,5,574,2026-01-01 00:00:00,2026-05-30 00:00:00,False
Sahaswan (UP-075),BUDAUN,Budaun,-,28.092598,78.789246,5,561,2026-01-01 00:00:00,2026-05-30 06:00:00,False
Saini Pi,MEERUT,-,-,29.040593,77.790506,3,261,2026-02-01 00:00:00,2026-04-19 00:00:00,False
Saint Ravidas Nagar Abholi Abholi,SANT RAVIDAS NAGAR,-,-,25.446551,82.368655,9,853,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Saint Ravidas Nagar Abholi Gangarampur,SANT RAVIDAS NAGAR,-,-,25.458174,82.364247,9,856,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Saint Ravidas Nagar Aurai Ugapur,SANT RAVIDAS NAGAR,-,-,25.3992,82.434861,9,903,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Saint Ravidas Nagar Aurai Uprauth,SANT RAVIDAS NAGAR,-,-,25.277409,82.569482,9,816,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Saint Ravidas Nagar Bhadohi Babhnauti,MIRZAPUR,-,-,25.334892,82.563506,0,0,,2025-03-27 12:00:00,False
Saint Ravidas Nagar Bhadohi Munshi,SANT RAVIDAS NAGAR,-,-,25.375199,82.534945,8,921,2026-01-01 00:00:00,2026-08-29 00:00:00,True
Saint Ravidas Nagar Deegh  Deegh,SANT RAVIDAS NAGAR,-,-,25.297279,82.304502,9,853,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Saint Ravidas Nagar Deegh Velahua,SANT RAVIDAS NAGAR,-,-,25.347588,82.350868,9,874,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Saint Ravidas Nagar Gyanpur Kansapur,SANT RAVIDAS NAGAR,-,-,25.342994,82.49052,9,941,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Saint Ravidas Nagar Gyanpur Samhai,SANT RAVIDAS NAGAR,-,-,25.355367,82.508795,9,840,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Saint Ravidas Nagar Suriyawan Chhapariya,SANT RAVIDAS NAGAR,-,-,25.456331,82.438271,9,829,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Saint Ravidas Nagar Suriyawan Mond,SANT RAVIDAS NAGAR,-,-,25.428869,82.48589,9,931,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Saital,GORAKHPUR,Gorakhpur,-,26.556111,83.378889,9,806,2026-01-01 00:00:00,2026-09-05 12:00:00,True
Salhakheri,MUZAFFARNAGAR,MUZAFFARNAGAR,-,29.463889,77.455556,9,839,2026-01-01 00:00:00,2026-09-05 12:00:00,True
"Samaj Sevak Junir High School, Bhaura Kalan",MUZAFFARNAGAR,-,-,29.378216,77.449939,9,859,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Sandwa Chandika (UP-043),PRATAPGARH,PRATAPGARH,-,26.037881,81.88412,5,569,2026-01-01 00:00:00,2026-05-30 06:00:00,False
Sangampur,CHITRAKOOT,-,-,25.19764,80.240374,6,397,2026-02-01 00:00:00,2026-08-25 18:00:00,False
Sangramgarh (UP-039),PRATAPGARH,PRATAPGARH,-,25.854005,81.492061,0,0,,2025-09-07 00:00:00,False
Sanjhak,MUZAFFARNAGAR,MUZAFFARNAGAR,-,29.435278,77.631389,9,827,2026-01-01 00:00:00,2026-09-05 12:00:00,True
Sarali (UP-069),HAMIRPUR,HAMIRPUR,-,25.772097,79.67627,5,566,2026-01-01 00:00:00,2026-05-30 06:00:00,False
Sarhat_1,CHITRAKOOT,-,-,25.077097,81.095294,5,265,2026-02-01 00:00:00,2026-07-14 14:26:00,False
"Sarkari Samity, Block-Islamnagar-Islamnagar-Medium",BUDAUN,-,-,28.335061,78.715714,5,548,2026-01-02 06:00:00,2026-05-30 00:00:00,False
"Sarkari Samity, Block-Islamnagar-Islamnagar-Shallow",BUDAUN,-,-,28.335061,78.715714,5,557,2026-01-01 00:00:00,2026-05-30 00:00:00,False
Sarkati Sekh (UP-160),SAHARANPUR,Saharanpur,-,30.064306,77.566295,5,542,2026-01-01 00:00:00,2026-05-30 06:00:00,False
Sarnath (UP-110),VARANASI,VARANASI,-,25.378977,73.029819,5,560,2026-01-01 00:00:00,2026-05-30 06:00:00,False
Sarsai (UP-071),HAMIRPUR,HAMIRPUR,-,25.988304,79.938457,5,573,2026-01-01 00:00:00,2026-05-30 06:00:00,False
"Sarv Hitaari Inter Colledge, Meetli",BAGHPAT,-,-,28.953665,77.29167,7,776,2026-01-01 12:00:00,2026-07-23 06:00:00,False
Satti Chau Prathmik Vidyalaya,SHRAWASTI,-,-,27.69907,81.93443,9,832,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Semara_1,CHITRAKOOT,-,-,25.149208,81.467994,8,694,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Sewathan (UP-029),KAUSHAMBI,Kaushambi,-,25.357325,81.584864,5,481,2026-01-01 00:00:00,2026-05-29 18:00:00,False
"Shahid Chandra Shekhar Kanya P.M.V., Mallupura",MUZAFFARNAGAR,-,-,29.479795,77.702103,9,859,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Shahjahanpur Bhawal Kheda Bhawal Kheda,SHAHJAHANPUR,-,-,27.895952,79.984973,9,856,2026-01-01 00:00:00,2026-09-05 18:00:00,True
